dummy_names,label
anonymous_39838,0.0
anonymous_39839,0.0
anonymous_3984,1.0
anonymous_39840,0.0
anonymous_39841,0.0
anonymous_39842,0.0
anonymous_39843,0.0
anonymous_39844,0.0
anonymous_39845,0.0
anonymous_39846,0.0
anonymous_39847,0.0
anonymous_39848,0.0
anonymous_39849,0.0
anonymous_3985,1.0
anonymous_39850,0.0
anonymous_39851,0.0
anonymous_39852,0.0
anonymous_39853,0.0
anonymous_39854,0.0
anonymous_39855,0.0
anonymous_39856,0.0
anonymous_39857,0.0
anonymous_39858,0.0
anonymous_39859,0.0
anonymous_3986,1.0
anonymous_39860,0.0
anonymous_39861,0.0
anonymous_39862,0.0
anonymous_39863,0.0
anonymous_39864,0.0
anonymous_39865,0.0
anonymous_39866,0.0
anonymous_39867,0.0
anonymous_39868,0.0
anonymous_39869,0.0
anonymous_3987,1.0
anonymous_39870,0.0
anonymous_39871,0.0
anonymous_39872,0.0
anonymous_39873,0.0
anonymous_39874,0.0
anonymous_39875,0.0
anonymous_39876,0.0
anonymous_39877,0.0
anonymous_39878,0.0
anonymous_39879,0.0
anonymous_3988,1.0
anonymous_39880,0.0
anonymous_39881,0.0
anonymous_39882,0.0
anonymous_39883,0.0
anonymous_39884,0.0
anonymous_39885,0.0
anonymous_39886,0.0
anonymous_39887,0.0
anonymous_39888,0.0
anonymous_39889,0.0
anonymous_3989,1.0
anonymous_39890,0.0
anonymous_39891,0.0
anonymous_39892,0.0
anonymous_39893,0.0
anonymous_39894,0.0
anonymous_39895,0.0
anonymous_39896,0.0
anonymous_39897,0.0
anonymous_39898,0.0
anonymous_39899,0.0
anonymous_399,0.0
anonymous_3990,1.0
anonymous_39900,0.0
anonymous_39901,0.0
anonymous_39902,0.0
anonymous_39903,0.0
anonymous_39904,0.0
anonymous_39905,0.0
anonymous_39906,0.0
anonymous_39907,0.0
anonymous_39908,0.0
anonymous_39909,0.0
anonymous_3991,1.0
anonymous_39910,0.0
anonymous_39911,0.0
anonymous_39912,0.0
anonymous_39913,0.0
anonymous_39914,0.0
anonymous_39915,0.0
anonymous_39916,0.0
anonymous_39917,0.0
anonymous_39918,0.0
anonymous_39919,0.0
anonymous_3992,1.0
anonymous_39920,0.0
anonymous_39921,0.0
anonymous_39922,0.0
anonymous_39923,0.0
anonymous_39924,0.0
anonymous_39925,0.0
anonymous_39926,0.0
anonymous_39927,0.0
anonymous_39928,0.0
anonymous_39929,0.0
anonymous_3993,1.0
anonymous_39930,0.0
anonymous_39931,0.0
anonymous_39932,0.0
anonymous_39933,0.0
anonymous_39934,0.0
anonymous_39935,0.0
anonymous_39936,0.0
anonymous_39937,0.0
anonymous_39938,0.0
anonymous_39939,0.0
anonymous_3994,1.0
anonymous_39940,0.0
anonymous_39941,0.0
anonymous_39942,0.0
anonymous_39943,0.0
anonymous_39944,0.0
anonymous_39945,0.0
anonymous_39946,0.0
anonymous_39947,0.0
anonymous_39948,0.0
anonymous_39949,0.0
anonymous_3995,1.0
anonymous_39950,0.0
anonymous_39951,0.0
anonymous_39952,0.0
anonymous_39953,0.0
anonymous_39954,0.0
anonymous_39955,0.0
anonymous_39956,0.0
anonymous_39957,0.0
anonymous_39958,0.0
anonymous_39959,0.0
anonymous_3996,1.0
anonymous_39960,0.0
anonymous_39961,0.0
anonymous_39962,0.0
anonymous_39963,0.0
anonymous_39964,0.0
anonymous_39965,0.0
anonymous_39966,0.0
anonymous_39967,0.0
anonymous_39968,0.0
anonymous_39969,0.0
anonymous_3997,1.0
anonymous_39970,0.0
anonymous_39971,0.0
anonymous_39972,0.0
anonymous_39973,0.0
anonymous_39974,0.0
anonymous_39975,0.0
anonymous_39976,0.0
anonymous_39977,0.0
anonymous_39978,0.0
anonymous_39979,0.0
anonymous_3998,1.0
anonymous_39980,0.0
anonymous_39981,0.0
anonymous_39982,0.0
anonymous_39983,0.0
anonymous_39984,0.0
anonymous_39985,0.0
anonymous_39986,0.0
anonymous_39987,0.0
anonymous_39988,0.0
anonymous_39989,0.0
anonymous_3999,1.0
anonymous_39990,0.0
anonymous_39991,0.0
anonymous_39992,0.0
anonymous_39993,0.0
anonymous_39994,0.0
anonymous_39995,0.0
anonymous_39996,0.0
anonymous_39997,0.0
anonymous_39998,0.0
anonymous_39999,0.0
anonymous_4,0.25
anonymous_40,0.6666666666666666
anonymous_400,0.5
anonymous_4000,1.0
anonymous_40000,0.0
anonymous_40001,0.0
anonymous_40002,0.0
anonymous_40003,0.0
anonymous_40004,0.0
anonymous_40005,0.0
anonymous_40006,0.0
anonymous_40007,0.0
anonymous_40008,0.0
anonymous_40009,0.0
anonymous_4001,1.0
anonymous_40010,0.0
anonymous_40011,0.0
anonymous_40012,0.0
anonymous_40013,0.0
anonymous_40014,0.0
anonymous_40015,0.0
anonymous_40016,0.0
anonymous_40017,0.0
anonymous_40018,0.0
anonymous_40019,0.0
anonymous_4002,1.0
anonymous_40020,0.0
anonymous_40021,0.0
anonymous_40022,0.0
anonymous_40023,0.0
anonymous_40024,0.0
anonymous_40025,0.0
anonymous_40026,0.0
anonymous_40027,0.0
anonymous_40028,0.0
anonymous_40029,0.0
anonymous_4003,1.0
anonymous_40030,0.0
anonymous_40031,0.0
anonymous_40032,0.0
anonymous_40033,0.0
anonymous_40034,0.0
anonymous_40035,0.0
anonymous_40036,0.0
anonymous_40037,0.0
anonymous_40038,0.0
anonymous_40039,0.0
anonymous_4004,1.0
anonymous_40040,0.0
anonymous_40041,0.0
anonymous_40042,0.0
anonymous_40043,0.0
anonymous_40044,0.0
anonymous_40045,0.0
anonymous_40046,0.0
anonymous_40047,0.0
anonymous_40048,0.0
anonymous_40049,0.0
anonymous_4005,1.0
anonymous_40050,0.0
anonymous_40051,0.0
anonymous_40052,0.0
anonymous_40053,0.0
anonymous_40054,0.0
anonymous_40055,0.0
anonymous_40056,0.0
anonymous_40057,0.0
anonymous_40058,0.0
anonymous_40059,0.0
anonymous_4006,1.0
anonymous_40060,0.0
anonymous_40061,0.0
anonymous_40062,0.0
anonymous_40063,0.0
anonymous_40064,0.0
anonymous_40065,0.0
anonymous_40066,0.0
anonymous_40067,0.0
anonymous_40068,0.0
anonymous_40069,0.0
anonymous_4007,1.0
anonymous_40070,0.0
anonymous_40071,0.0
anonymous_40072,0.0
anonymous_40073,0.0
anonymous_40074,0.0
anonymous_40075,0.0
anonymous_40076,0.0
anonymous_40077,0.0
anonymous_40078,0.0
anonymous_40079,0.0
anonymous_4008,1.0
anonymous_40080,0.0
anonymous_40081,0.0
anonymous_40082,0.0
anonymous_40083,0.0
anonymous_40084,0.0
anonymous_40085,0.0
anonymous_40086,0.0
anonymous_40087,0.0
anonymous_40088,0.0
anonymous_40089,0.0
anonymous_4009,1.0
anonymous_40090,0.0
anonymous_40091,0.0
anonymous_40092,0.0
anonymous_40093,0.0
anonymous_40094,0.0
anonymous_40095,0.0
anonymous_40096,0.0
anonymous_40097,0.0
anonymous_40098,0.0
anonymous_40099,0.0
anonymous_401,0.0
anonymous_4010,1.0
anonymous_40100,0.0
anonymous_40101,0.0
anonymous_40102,0.0
anonymous_40103,0.0
anonymous_40104,0.0
anonymous_40105,0.0
anonymous_40106,0.0
anonymous_40107,0.0
anonymous_40108,0.0
anonymous_40109,0.0
anonymous_4011,1.0
anonymous_40110,0.0
anonymous_40111,0.0
anonymous_40112,0.0
anonymous_40113,0.0
anonymous_40114,0.0
anonymous_40115,0.0
anonymous_40116,0.0
anonymous_40117,0.0
anonymous_40118,0.0
anonymous_40119,0.0
anonymous_4012,0.5
anonymous_40120,0.0
anonymous_40121,0.0
anonymous_40122,0.0
anonymous_40123,0.0
anonymous_40124,0.0
anonymous_40125,0.0
anonymous_40126,0.0
anonymous_40127,0.0
anonymous_40128,0.0
anonymous_40129,0.0
anonymous_4013,1.0
anonymous_40130,0.0
anonymous_40131,0.0
anonymous_40132,0.0
anonymous_40133,0.0
anonymous_40134,0.0
anonymous_40135,0.0
anonymous_40136,0.0
anonymous_40137,0.0
anonymous_40138,0.0
anonymous_40139,0.0
anonymous_4014,1.0
anonymous_40140,0.0
anonymous_40141,0.0
anonymous_40142,0.0
anonymous_40143,0.0
anonymous_40144,0.0
anonymous_40145,0.0
anonymous_40146,0.0
anonymous_40147,0.0
anonymous_40148,0.0
anonymous_40149,0.0
anonymous_4015,1.0
anonymous_40150,0.0
anonymous_40151,0.0
anonymous_40152,0.0
anonymous_40153,0.0
anonymous_40154,0.0
anonymous_40155,0.0
anonymous_40156,0.0
anonymous_40157,0.0
anonymous_40158,0.0
anonymous_40159,0.0
anonymous_4016,1.0
anonymous_40160,0.0
anonymous_40161,0.0
anonymous_40162,0.0
anonymous_40163,0.0
anonymous_40164,0.0
anonymous_40165,0.0
anonymous_40166,0.0
anonymous_40167,0.0
anonymous_40168,0.0
anonymous_40169,0.0
anonymous_4017,1.0
anonymous_40170,0.0
anonymous_40171,0.0
anonymous_40172,0.0
anonymous_40173,0.0
anonymous_40174,0.0
anonymous_40175,0.0
anonymous_40176,0.0
anonymous_40177,0.0
anonymous_40178,0.0
anonymous_40179,0.0
anonymous_4018,1.0
anonymous_40180,0.0
anonymous_40181,0.0
anonymous_40182,0.0
anonymous_40183,0.0
anonymous_40184,0.0
anonymous_40185,0.0
anonymous_40186,0.0
anonymous_40187,0.0
anonymous_40188,0.0
anonymous_40189,0.0
anonymous_4019,1.0
anonymous_40190,0.0
anonymous_40191,0.0
anonymous_40192,0.0
anonymous_40193,0.0
anonymous_40194,0.0
anonymous_40195,0.0
anonymous_40196,0.0
anonymous_40197,0.0
anonymous_40198,0.0
anonymous_40199,0.0
anonymous_402,0.0
anonymous_4020,1.0
anonymous_40200,0.0
anonymous_40201,0.0
anonymous_40202,0.0
anonymous_40203,0.0
anonymous_40204,0.0
anonymous_40205,0.0
anonymous_40206,0.0
anonymous_40207,0.0
anonymous_40208,0.0
anonymous_40209,0.0
anonymous_4021,1.0
anonymous_40210,0.0
anonymous_40211,0.0
anonymous_40212,0.0
anonymous_40213,0.0
anonymous_40214,0.0
anonymous_40215,0.0
anonymous_40216,0.0
anonymous_40217,0.0
anonymous_40218,0.0
anonymous_40219,0.0
anonymous_4022,0.5
anonymous_40220,0.0
anonymous_40221,0.0
anonymous_40222,0.0
anonymous_40223,0.0
anonymous_40224,0.0
anonymous_40225,0.0
anonymous_40226,0.0
anonymous_40227,0.0
anonymous_40228,0.0
anonymous_40229,0.0
anonymous_4023,1.0
anonymous_40230,0.0
anonymous_40231,0.0
anonymous_40232,0.0
anonymous_40233,0.0
anonymous_40234,0.0
anonymous_40235,0.0
anonymous_40236,0.0
anonymous_40237,0.0
anonymous_40238,0.0
anonymous_40239,0.0
anonymous_4024,1.0
anonymous_40240,0.0
anonymous_40241,0.0
anonymous_40242,0.0
anonymous_40243,0.0
anonymous_40244,0.0
anonymous_40245,0.0
anonymous_40246,0.0
anonymous_40247,0.0
anonymous_40248,0.0
anonymous_40249,0.0
anonymous_4025,1.0
anonymous_40250,0.0
anonymous_40251,0.0
anonymous_40252,0.0
anonymous_40253,0.0
anonymous_40254,0.0
anonymous_40255,0.0
anonymous_40256,0.0
anonymous_40257,0.0
anonymous_40258,0.0
anonymous_40259,0.0
anonymous_4026,1.0
anonymous_40260,0.0
anonymous_40261,0.0
anonymous_40262,0.0
anonymous_40263,0.0
anonymous_40264,0.0
anonymous_40265,0.0
anonymous_40266,0.0
anonymous_40267,0.0
anonymous_40268,0.0
anonymous_40269,0.0
anonymous_4027,1.0
anonymous_40270,0.0
anonymous_40271,0.0
anonymous_40272,0.0
anonymous_40273,0.0
anonymous_40274,0.0
anonymous_40275,0.0
anonymous_40276,0.0
anonymous_40277,0.0
anonymous_40278,0.0
anonymous_40279,0.0
anonymous_4028,1.0
anonymous_40280,0.0
anonymous_40281,0.0
anonymous_40282,0.0
anonymous_40283,0.0
anonymous_40284,0.0
anonymous_40285,0.0
anonymous_40286,0.0
anonymous_40287,0.0
anonymous_40288,0.0
anonymous_40289,0.0
anonymous_4029,1.0
anonymous_40290,0.0
anonymous_40291,0.0
anonymous_40292,0.0
anonymous_40293,0.0
anonymous_40294,0.0
anonymous_40295,0.0
anonymous_40296,0.0
anonymous_40297,0.0
anonymous_40298,0.0
anonymous_40299,0.0
anonymous_403,0.0
anonymous_4030,1.0
anonymous_40300,0.0
anonymous_40301,0.0
anonymous_40302,0.0
anonymous_40303,0.0
anonymous_40304,0.0
anonymous_40305,0.0
anonymous_40306,0.0
anonymous_40307,0.0
anonymous_40308,0.0
anonymous_40309,0.0
anonymous_4031,1.0
anonymous_40310,0.0
anonymous_40311,0.0
anonymous_40312,0.0
anonymous_40313,0.0
anonymous_40314,0.0
anonymous_40315,0.0
anonymous_40316,0.0
anonymous_40317,0.0
anonymous_40318,0.0
anonymous_40319,0.0
anonymous_4032,1.0
anonymous_40320,0.0
anonymous_40321,0.0
anonymous_40322,0.0
anonymous_40323,0.0
anonymous_40324,0.0
anonymous_40325,0.0
anonymous_40326,0.0
anonymous_40327,0.0
anonymous_40328,0.0
anonymous_40329,0.0
anonymous_4033,1.0
anonymous_40330,0.0
anonymous_40331,0.0
anonymous_40332,0.0
anonymous_40333,0.0
anonymous_40334,0.0
anonymous_40335,0.0
anonymous_40336,0.0
anonymous_40337,0.0
anonymous_40338,0.0
anonymous_40339,0.0
anonymous_4034,1.0
anonymous_40340,0.0
anonymous_40341,0.0
anonymous_40342,0.0
anonymous_40343,0.0
anonymous_40344,0.0
anonymous_40345,0.0
anonymous_40346,0.0
anonymous_40347,0.0
anonymous_40348,0.0
anonymous_40349,0.0
anonymous_4035,1.0
anonymous_40350,0.0
anonymous_40351,0.0
anonymous_40352,0.0
anonymous_40353,0.0
anonymous_40354,0.0
anonymous_40355,0.0
anonymous_40356,0.0
anonymous_40357,0.0
anonymous_40358,0.0
anonymous_40359,0.0
anonymous_4036,1.0
anonymous_40360,0.0
anonymous_40361,0.0
anonymous_40362,0.0
anonymous_40363,0.0
anonymous_40364,0.0
anonymous_40365,0.0
anonymous_40366,0.0
anonymous_40367,0.0
anonymous_40368,0.0
anonymous_40369,0.0
anonymous_4037,1.0
anonymous_40370,0.0
anonymous_40371,0.0
anonymous_40372,0.0
anonymous_40373,0.0
anonymous_40374,0.0
anonymous_40375,0.0
anonymous_40376,0.0
anonymous_40377,0.0
anonymous_40378,0.0
anonymous_40379,0.0
anonymous_4038,1.0
anonymous_40380,0.0
anonymous_40381,0.0
anonymous_40382,0.0
anonymous_40383,0.0
anonymous_40384,0.0
anonymous_40385,0.0
anonymous_40386,0.0
anonymous_40387,0.0
anonymous_40388,0.0
anonymous_40389,0.0
anonymous_4039,1.0
anonymous_40390,0.0
anonymous_40391,0.0
anonymous_40392,0.0
anonymous_40393,0.0
anonymous_40394,0.0
anonymous_40395,0.0
anonymous_40396,0.0
anonymous_40397,0.0
anonymous_40398,0.0
anonymous_40399,0.0
anonymous_404,0.25
anonymous_4040,1.0
anonymous_40400,0.0
anonymous_40401,0.0
anonymous_40402,0.0
anonymous_40403,0.0
anonymous_40404,0.0
anonymous_40405,0.0
anonymous_40406,0.0
anonymous_40407,0.0
anonymous_40408,0.0
anonymous_40409,0.0
anonymous_4041,1.0
anonymous_40410,0.0
anonymous_40411,0.0
anonymous_40412,0.0
anonymous_40413,0.0
anonymous_40414,0.0
anonymous_40415,0.0
anonymous_40416,0.0
anonymous_40417,0.0
anonymous_40418,0.0
anonymous_40419,0.0
anonymous_4042,1.0
anonymous_40420,0.0
anonymous_40421,0.0
anonymous_40422,0.0
anonymous_40423,0.0
anonymous_40424,0.0
anonymous_40425,0.0
anonymous_40426,0.0
anonymous_40427,0.0
anonymous_40428,0.0
anonymous_40429,0.0
anonymous_4043,1.0
anonymous_40430,0.0
anonymous_40431,0.0
anonymous_40432,0.0
anonymous_40433,0.0
anonymous_40434,0.0
anonymous_40435,0.0
anonymous_40436,0.0
anonymous_40437,0.0
anonymous_40438,0.0
anonymous_40439,0.0
anonymous_4044,1.0
anonymous_40440,0.0
anonymous_40441,0.0
anonymous_40442,0.0
anonymous_40443,0.0
anonymous_40444,0.0
anonymous_40445,0.0
anonymous_40446,0.0
anonymous_40447,0.0
anonymous_40448,0.0
anonymous_40449,0.0
anonymous_4045,1.0
anonymous_40450,0.0
anonymous_40451,0.0
anonymous_40452,0.0
anonymous_40453,0.0
anonymous_40454,0.0
anonymous_40455,0.0
anonymous_40456,0.0
anonymous_40457,0.0
anonymous_40458,0.0
anonymous_40459,1.0
anonymous_4046,1.0
anonymous_40460,1.0
anonymous_40461,1.0
anonymous_40462,1.0
anonymous_40463,1.0
anonymous_40464,1.0
anonymous_40465,1.0
anonymous_40466,1.0
anonymous_40467,1.0
anonymous_40468,1.0
anonymous_40469,1.0
anonymous_4047,1.0
anonymous_40470,1.0
anonymous_40471,1.0
anonymous_40472,1.0
anonymous_40473,1.0
anonymous_40474,1.0
anonymous_40475,1.0
anonymous_40476,1.0
anonymous_40477,1.0
anonymous_40478,1.0
anonymous_40479,1.0
anonymous_4048,1.0
anonymous_40480,1.0
anonymous_40481,1.0
anonymous_40482,1.0
anonymous_40483,1.0
anonymous_40484,1.0
anonymous_40485,1.0
anonymous_40486,1.0
anonymous_40487,1.0
anonymous_40488,1.0
anonymous_40489,1.0
anonymous_4049,1.0
anonymous_40490,1.0
anonymous_40491,1.0
anonymous_40492,1.0
anonymous_40493,1.0
anonymous_40494,1.0
anonymous_40495,1.0
anonymous_40496,1.0
anonymous_40497,1.0
anonymous_40498,1.0
anonymous_40499,1.0
anonymous_405,0.0
anonymous_4050,1.0
anonymous_40500,1.0
anonymous_40501,1.0
anonymous_40502,1.0
anonymous_40503,1.0
anonymous_40504,1.0
anonymous_40505,1.0
anonymous_40506,0.0
anonymous_40507,0.0
anonymous_40508,0.0
anonymous_40509,0.0
anonymous_4051,1.0
anonymous_40510,0.0
anonymous_40511,0.0
anonymous_40512,0.0
anonymous_40513,0.0
anonymous_40514,0.0
anonymous_40515,0.0
anonymous_40516,0.0
anonymous_40517,0.0
anonymous_40518,0.0
anonymous_40519,0.0
anonymous_4052,1.0
anonymous_40520,0.0
anonymous_40521,0.0
anonymous_40522,0.0
anonymous_40523,0.0
anonymous_40524,0.0
anonymous_40525,0.0
anonymous_40526,0.0
anonymous_40527,0.0
anonymous_40528,0.0
anonymous_40529,0.0
anonymous_4053,1.0
anonymous_40530,0.0
anonymous_40531,0.0
anonymous_40532,0.0
anonymous_40533,0.0
anonymous_40534,0.0
anonymous_40535,0.0
anonymous_40536,0.0
anonymous_40537,0.0
anonymous_40538,0.0
anonymous_40539,0.0
anonymous_4054,1.0
anonymous_40540,0.0
anonymous_40541,0.0
anonymous_40542,0.0
anonymous_40543,0.0
anonymous_40544,0.0
anonymous_40545,0.0
anonymous_40546,0.0
anonymous_40547,0.0
anonymous_40548,0.0
anonymous_40549,0.0
anonymous_4055,1.0
anonymous_40550,0.0
anonymous_40551,0.0
anonymous_40552,0.0
anonymous_40553,0.0
anonymous_40554,0.0
anonymous_40555,0.0
anonymous_40556,0.0
anonymous_40557,0.0
anonymous_40558,0.0
anonymous_40559,0.0
anonymous_4056,1.0
anonymous_40560,0.0
anonymous_40561,0.0
anonymous_40562,0.0
anonymous_40563,0.0
anonymous_40564,0.0
anonymous_40565,0.0
anonymous_40566,0.0
anonymous_40567,0.0
anonymous_40568,0.0
anonymous_40569,0.0
anonymous_4057,1.0
anonymous_40570,0.0
anonymous_40571,0.0
anonymous_40572,0.0
anonymous_40573,0.0
anonymous_40574,0.0
anonymous_40575,0.0
anonymous_40576,0.0
anonymous_40577,0.0
anonymous_40578,0.0
anonymous_40579,0.0
anonymous_4058,1.0
anonymous_40580,0.0
anonymous_40581,0.0
anonymous_40582,0.0
anonymous_40583,0.0
anonymous_40584,0.0
anonymous_40585,0.0
anonymous_40586,0.0
anonymous_40587,0.0
anonymous_40588,0.0
anonymous_40589,0.0
anonymous_4059,1.0
anonymous_40590,0.0
anonymous_40591,0.0
anonymous_40592,0.0
anonymous_40593,0.0
anonymous_40594,0.0
anonymous_40595,0.0
anonymous_40596,0.0
anonymous_40597,0.0
anonymous_40598,0.0
anonymous_40599,0.0
anonymous_406,0.0
anonymous_4060,1.0
anonymous_40600,0.0
anonymous_40601,0.0
anonymous_40602,0.0
anonymous_40603,0.0
anonymous_40604,0.0
anonymous_40605,0.0
anonymous_40606,0.0
anonymous_40607,0.0
anonymous_40608,0.0
anonymous_40609,0.0
anonymous_4061,1.0
anonymous_40610,0.0
anonymous_40611,0.0
anonymous_40612,0.0
anonymous_40613,0.0
anonymous_40614,0.0
anonymous_40615,0.0
anonymous_40616,0.0
anonymous_40617,0.0
anonymous_40618,0.0
anonymous_40619,0.0
anonymous_4062,0.5
anonymous_40620,0.0
anonymous_40621,0.0
anonymous_40622,0.0
anonymous_40623,0.0
anonymous_40624,0.0
anonymous_40625,0.0
anonymous_40626,0.0
anonymous_40627,0.0
anonymous_40628,0.0
anonymous_40629,0.0
anonymous_4063,1.0
anonymous_40630,0.0
anonymous_40631,0.0
anonymous_40632,0.0
anonymous_40633,0.0
anonymous_40634,0.0
anonymous_40635,0.0
anonymous_40636,0.0
anonymous_40637,0.0
anonymous_40638,0.0
anonymous_40639,0.0
anonymous_4064,1.0
anonymous_40640,0.0
anonymous_40641,0.0
anonymous_40642,0.0
anonymous_40643,0.0
anonymous_40644,0.0
anonymous_40645,0.0
anonymous_40646,0.0
anonymous_40647,0.0
anonymous_40648,0.0
anonymous_40649,0.0
anonymous_4065,1.0
anonymous_40650,0.0
anonymous_40651,0.0
anonymous_40652,0.0
anonymous_40653,0.0
anonymous_40654,0.0
anonymous_40655,0.0
anonymous_40656,0.0
anonymous_40657,0.0
anonymous_40658,0.0
anonymous_40659,0.0
anonymous_4066,0.3333333333333333
anonymous_40660,0.0
anonymous_40661,0.0
anonymous_40662,0.0
anonymous_40663,0.0
anonymous_40664,0.0
anonymous_40665,0.0
anonymous_40666,0.0
anonymous_40667,0.0
anonymous_40668,0.0
anonymous_40669,0.0
anonymous_4067,1.0
anonymous_40670,0.0
anonymous_40671,0.0
anonymous_40672,0.0
anonymous_40673,0.0
anonymous_40674,0.0
anonymous_40675,0.0
anonymous_40676,0.0
anonymous_40677,0.0
anonymous_40678,0.0
anonymous_40679,0.0
anonymous_4068,1.0
anonymous_40680,0.0
anonymous_40681,0.0
anonymous_40682,0.0
anonymous_40683,0.0
anonymous_40684,0.0
anonymous_40685,0.0
anonymous_40686,0.0
anonymous_40687,0.0
anonymous_40688,0.0
anonymous_40689,0.0
anonymous_4069,1.0
anonymous_40690,0.0
anonymous_40691,0.0
anonymous_40692,0.0
anonymous_40693,0.0
anonymous_40694,0.0
anonymous_40695,0.0
anonymous_40696,0.0
anonymous_40697,0.0
anonymous_40698,0.0
anonymous_40699,0.0
anonymous_407,0.0
anonymous_4070,1.0
anonymous_40700,0.0
anonymous_40701,0.0
anonymous_40702,0.0
anonymous_40703,0.0
anonymous_40704,0.0
anonymous_40705,0.0
anonymous_40706,0.0
anonymous_40707,0.0
anonymous_40708,0.0
anonymous_40709,0.0
anonymous_4071,1.0
anonymous_40710,0.0
anonymous_40711,0.0
anonymous_40712,0.0
anonymous_40713,0.0
anonymous_40714,0.0
anonymous_40715,0.0
anonymous_40716,0.0
anonymous_40717,0.0
anonymous_40718,0.0
anonymous_40719,0.0
anonymous_4072,1.0
anonymous_40720,0.0
anonymous_40721,0.0
anonymous_40722,0.0
anonymous_40723,0.0
anonymous_40724,0.0
anonymous_40725,0.0
anonymous_40726,0.0
anonymous_40727,0.0
anonymous_40728,0.0
anonymous_40729,0.0
anonymous_4073,1.0
anonymous_40730,0.0
anonymous_40731,0.0
anonymous_40732,0.0
anonymous_40733,0.0
anonymous_40734,0.0
anonymous_40735,0.0
anonymous_40736,0.0
anonymous_40737,0.0
anonymous_40738,0.0
anonymous_40739,0.0
anonymous_4074,1.0
anonymous_40740,0.0
anonymous_40741,0.0
anonymous_40742,0.0
anonymous_40743,0.0
anonymous_40744,0.0
anonymous_40745,0.0
anonymous_40746,0.0
anonymous_40747,0.0
anonymous_40748,0.0
anonymous_40749,0.0
anonymous_4075,0.5
anonymous_40750,0.0
anonymous_40751,0.0
anonymous_40752,0.0
anonymous_40753,0.0
anonymous_40754,0.0
anonymous_40755,0.0
anonymous_40756,0.0
anonymous_40757,0.0
anonymous_40758,0.0
anonymous_40759,0.0
anonymous_4076,1.0
anonymous_40760,0.0
anonymous_40761,0.0
anonymous_40762,0.0
anonymous_40763,0.0
anonymous_40764,0.0
anonymous_40765,0.0
anonymous_40766,0.0
anonymous_40767,0.0
anonymous_40768,0.0
anonymous_40769,0.0
anonymous_4077,1.0
anonymous_40770,0.0
anonymous_40771,0.0
anonymous_40772,0.0
anonymous_40773,0.0
anonymous_40774,0.0
anonymous_40775,0.0
anonymous_40776,0.0
anonymous_40777,0.0
anonymous_40778,0.0
anonymous_40779,0.0
anonymous_4078,1.0
anonymous_40780,0.0
anonymous_40781,0.0
anonymous_40782,0.0
anonymous_40783,0.0
anonymous_40784,0.0
anonymous_40785,0.0
anonymous_40786,0.0
anonymous_40787,0.0
anonymous_40788,0.0
anonymous_40789,0.0
anonymous_4079,1.0
anonymous_40790,0.0
anonymous_40791,0.0
anonymous_40792,0.0
anonymous_40793,0.0
anonymous_40794,0.0
anonymous_40795,0.0
anonymous_40796,0.0
anonymous_40797,0.0
anonymous_40798,0.0
anonymous_40799,0.0
anonymous_408,0.0
anonymous_4080,1.0
anonymous_40800,0.0
anonymous_40801,0.0
anonymous_40802,0.0
anonymous_40803,0.0
anonymous_40804,0.0
anonymous_40805,0.0
anonymous_40806,0.0
anonymous_40807,0.0
anonymous_40808,0.0
anonymous_40809,0.0
anonymous_4081,0.5
anonymous_40810,0.0
anonymous_40811,0.0
anonymous_40812,0.0
anonymous_40813,0.0
anonymous_40814,0.0
anonymous_40815,0.0
anonymous_40816,0.0
anonymous_40817,0.0
anonymous_40818,0.0
anonymous_40819,0.0
anonymous_4082,1.0
anonymous_40820,0.0
anonymous_40821,0.0
anonymous_40822,0.0
anonymous_40823,0.0
anonymous_40824,0.0
anonymous_40825,0.0
anonymous_40826,0.0
anonymous_40827,0.0
anonymous_40828,0.0
anonymous_40829,0.0
anonymous_4083,1.0
anonymous_40830,0.0
anonymous_40831,0.0
anonymous_40832,0.0
anonymous_40833,0.0
anonymous_40834,0.0
anonymous_40835,0.0
anonymous_40836,0.0
anonymous_40837,0.0
anonymous_40838,0.0
anonymous_40839,0.0
anonymous_4084,1.0
anonymous_40840,0.0
anonymous_40841,0.0
anonymous_40842,0.0
anonymous_40843,0.0
anonymous_40844,0.0
anonymous_40845,0.0
anonymous_40846,0.0
anonymous_40847,0.0
anonymous_40848,0.0
anonymous_40849,0.0
anonymous_4085,1.0
anonymous_40850,0.0
anonymous_40851,0.0
anonymous_40852,0.0
anonymous_40853,0.0
anonymous_40854,0.0
anonymous_40855,0.0
anonymous_40856,0.0
anonymous_40857,0.0
anonymous_40858,0.0
anonymous_40859,0.0
anonymous_4086,1.0
anonymous_40860,0.0
anonymous_40861,0.0
anonymous_40862,0.0
anonymous_40863,0.0
anonymous_40864,0.0
anonymous_40865,0.0
anonymous_40866,0.0
anonymous_40867,0.0
anonymous_40868,0.0
anonymous_40869,0.0
anonymous_4087,1.0
anonymous_40870,0.0
anonymous_40871,0.0
anonymous_40872,0.0
anonymous_40873,0.0
anonymous_40874,0.0
anonymous_40875,0.0
anonymous_40876,0.0
anonymous_40877,0.0
anonymous_40878,0.0
anonymous_40879,0.0
anonymous_4088,0.3333333333333333
anonymous_40880,0.0
anonymous_40881,0.0
anonymous_40882,0.0
anonymous_40883,0.0
anonymous_40884,0.0
anonymous_40885,0.0
